query_id,query,product_id,esci_label,relevance
Q000355,professional portable monitor,B0007847,0,0
Q000355,professional portable monitor,B0005475,0,0
Q000355,professional portable monitor,B0007179,0,0
Q000355,professional portable monitor,B0000453,1,1
Q000355,professional portable monitor,B0015797,0,0
Q000356,best portable monitor,B0001088,0,0
Q000356,best portable monitor,B0005245,0,0
Q000356,best portable monitor,B0003257,1,1
Q000356,best portable monitor,B0017170,0,0
Q000356,best portable monitor,B0002337,0,0
Q000356,best portable monitor,B0000118,0,0
Q000356,best portable monitor,B0014550,0,0
Q000356,best portable monitor,B0004009,0,0
Q000356,best portable monitor,B0016812,0,0
Q000356,best portable monitor,B0019158,0,0
Q000356,best portable monitor,B0016616,0,0
Q000356,best portable monitor,B0008299,2,1
Q000356,best portable monitor,B0005267,0,0
Q000356,best portable monitor,B0009366,0,0
Q000356,best portable monitor,B0015106,0,0
Q000356,best portable monitor,B0006394,0,0
Q000356,best portable monitor,B0003007,0,0
Q000356,best portable monitor,B0018140,0,0
Q000356,best portable monitor,B0004957,0,0
Q000356,best portable monitor,B0003902,0,0
Q000356,best portable monitor,B0004604,0,0
Q000356,best portable monitor,B0003787,0,0
Q000356,best portable monitor,B0010172,0,0
Q000356,best portable monitor,B0005165,0,0
Q000356,best portable monitor,B0015572,0,0
Q000356,best portable monitor,B0016830,0,0
Q000356,best portable monitor,B0018288,0,0
Q000356,best portable monitor,B0002575,0,0
Q000356,best portable monitor,B0015774,0,0
Q000356,best portable monitor,B0007143,0,0
Q000356,best portable monitor,B0004587,0,0
Q000356,best portable monitor,B0014425,0,0
Q000356,best portable monitor,B0008038,0,0
Q000356,best portable monitor,B0010323,1,1
Q000357,cheap portable monitor,B0013753,0,0
Q000357,cheap portable monitor,B0003565,0,0
Q000357,cheap portable monitor,B0018124,1,1
Q000357,cheap portable monitor,B0002732,0,0
Q000357,cheap portable monitor,B0019723,0,0
Q000357,cheap portable monitor,B0012600,0,0
Q000357,cheap portable monitor,B0012633,0,0
Q000357,cheap portable monitor,B0014520,0,0
Q000357,cheap portable monitor,B0019887,2,1
Q000357,cheap portable monitor,B0016622,0,0
Q000357,cheap portable monitor,B0000621,0,0
Q000357,cheap portable monitor,B0005642,0,0
Q000357,cheap portable monitor,B0019821,0,0
Q000357,cheap portable monitor,B0009820,0,0
Q000357,cheap portable monitor,B0007532,0,0
Q000357,cheap portable monitor,B0005172,0,0
Q000357,cheap portable monitor,B0016878,0,0
Q000357,cheap portable monitor,B0007482,0,0
Q000357,cheap portable monitor,B0010633,0,0
Q000357,cheap portable monitor,B0001748,0,0
Q000357,cheap portable monitor,B0013436,0,0
Q000357,cheap portable monitor,B0007604,0,0
Q000357,cheap portable monitor,B0011975,0,0
Q000357,cheap portable monitor,B0001797,0,0
Q000357,cheap portable monitor,B0005975,0,0
Q000357,cheap portable monitor,B0012690,0,0
Q000357,cheap portable monitor,B0009449,1,1
Q000357,cheap portable monitor,B0011062,0,0
Q000357,cheap portable monitor,B0014710,0,0
Q000357,cheap portable monitor,B0019491,0,0
Q000357,cheap portable monitor,B0009455,0,0
Q000357,cheap portable monitor,B0018239,0,0
Q000357,cheap portable monitor,B0017371,0,0
Q000357,cheap portable monitor,B0006375,1,1
Q000357,cheap portable monitor,B0005720,0,0
Q000357,cheap portable monitor,B0012006,0,0
Q000357,cheap portable monitor,B0001338,0,0
Q000357,cheap portable monitor,B0010434,0,0
Q000357,cheap portable monitor,B0005609,0,0
Q000357,cheap portable monitor,B0001281,0,0
Q000357,cheap portable monitor,B0017023,0,0
Q000357,cheap portable monitor,B0007695,0,0
Q000357,cheap portable monitor,B0017036,1,1
Q000357,cheap portable monitor,B0012118,2,1
Q000357,cheap portable monitor,B0005301,0,0
Q000357,cheap portable monitor,B0011217,0,0
Q000357,cheap portable monitor,B0011992,0,0
Q000358,professional portable monitor,B0008123,0,0
Q000358,professional portable monitor,B0009804,1,1
Q000358,professional portable monitor,B0009705,0,0
Q000358,professional portable monitor,B0019317,0,0
Q000358,professional portable monitor,B0000937,0,0
Q000358,professional portable monitor,B0004308,0,0
Q000358,professional portable monitor,B0017315,0,0
Q000358,professional portable monitor,B0009060,0,0
Q000358,professional portable monitor,B0001908,0,0
Q000358,professional portable monitor,B0019907,1,1
Q000358,professional portable monitor,B0013781,0,0
Q000358,professional portable monitor,B0008656,0,0
Q000358,professional portable monitor,B0005819,0,0
Q000358,professional portable monitor,B0008080,0,0
Q000358,professional portable monitor,B0019148,0,0
Q000358,professional portable monitor,B0004152,0,0
Q000358,professional portable monitor,B0015760,0,0
Q000358,professional portable monitor,B0014507,0,0
Q000358,professional portable monitor,B0017507,0,0
Q000358,professional portable monitor,B0006830,0,0
Q000358,professional portable monitor,B0004482,0,0
Q000358,professional portable monitor,B0000501,1,1
Q000358,professional portable monitor,B0007104,0,0
Q000358,professional portable monitor,B0009362,0,0
Q000358,professional portable monitor,B0005484,0,0
Q000358,professional portable monitor,B0014457,2,1
Q000358,professional portable monitor,B0003011,0,0
Q000358,professional portable monitor,B0010562,0,0
Q000358,professional portable monitor,B0013825,0,0
Q000358,professional portable monitor,B0016990,0,0
Q000358,professional portable monitor,B0011153,0,0
Q000358,professional portable monitor,B0004919,0,0
Q000358,professional portable monitor,B0006379,0,0
Q000358,professional portable monitor,B0000885,0,0
Q000358,professional portable monitor,B0003114,0,0
Q000358,professional portable monitor,B0013782,1,1
Q000358,professional portable monitor,B0012367,0,0
Q000358,professional portable monitor,B0017494,2,1
Q000358,professional portable monitor,B0000034,0,0
Q000358,professional portable monitor,B0000245,0,0
Q000359,best portable monitor,B0012550,0,0
Q000359,best portable monitor,B0010820,0,0
Q000359,best portable monitor,B0003340,1,1
Q000359,best portable monitor,B0013832,0,0
Q000359,best portable monitor,B0017462,0,0
Q000359,best portable monitor,B0004430,2,1
Q000359,best portable monitor,B0012093,0,0
Q000359,best portable monitor,B0014272,0,0
Q000359,best portable monitor,B0007650,0,0
Q000359,best portable monitor,B0004006,0,0
Q000359,best portable monitor,B0009711,0,0
Q000359,best portable monitor,B0009441,1,1
Q000359,best portable monitor,B0018459,0,0
Q000359,best portable monitor,B0014418,0,0
Q000359,best portable monitor,B0007257,0,0
Q000359,best portable monitor,B0009034,0,0
Q000359,best portable monitor,B0002378,2,1
Q000359,best portable monitor,B0013915,0,0
Q000359,best portable monitor,B0002435,0,0
Q000359,best portable monitor,B0007009,1,1
Q000359,best portable monitor,B0016759,0,0
Q000359,best portable monitor,B0005366,0,0
Q000359,best portable monitor,B0015387,0,0
Q000359,best portable monitor,B0018270,0,0
Q000359,best portable monitor,B0014606,0,0
Q000359,best portable monitor,B0002140,1,1
Q000359,best portable monitor,B0016803,0,0
Q000359,best portable monitor,B0014682,0,0
Q000359,best portable monitor,B0008087,0,0
Q000359,best portable monitor,B0004016,0,0
Q000359,best portable monitor,B0000906,2,1
Q000359,best portable monitor,B0016440,1,1
Q000359,best portable monitor,B0017418,0,0
Q000359,best portable monitor,B0007537,0,0
Q000359,best portable monitor,B0019301,0,0
Q000359,best portable monitor,B0013492,1,1
Q000359,best portable monitor,B0016455,0,0
Q000360,cheap portable monitor,B0018252,0,0
Q000360,cheap portable monitor,B0014272,0,0
Q000360,cheap portable monitor,B0018397,0,0
Q000360,cheap portable monitor,B0013317,0,0
Q000360,cheap portable monitor,B0015480,0,0
Q000360,cheap portable monitor,B0019976,1,1
Q000360,cheap portable monitor,B0005113,0,0
Q000360,cheap portable monitor,B0000213,0,0
Q000360,cheap portable monitor,B0013047,0,0
Q000360,cheap portable monitor,B0015825,0,0
Q000360,cheap portable monitor,B0000131,0,0
Q000360,cheap portable monitor,B0019076,0,0
Q000360,cheap portable monitor,B0014942,0,0
Q000360,cheap portable monitor,B0009181,0,0
Q000360,cheap portable monitor,B0018490,0,0
Q000360,cheap portable monitor,B0011231,0,0
Q000360,cheap portable monitor,B0006063,0,0
Q000360,cheap portable monitor,B0003392,0,0
Q000360,cheap portable monitor,B0001163,0,0
Q000360,cheap portable monitor,B0002367,0,0
Q000360,cheap portable monitor,B0000515,0,0
Q000360,cheap portable monitor,B0018831,1,1
Q000360,cheap portable monitor,B0012807,0,0
Q000360,cheap portable monitor,B0015310,0,0
Q000360,cheap portable monitor,B0005188,0,0
Q000360,cheap portable monitor,B0019142,0,0
Q000360,cheap portable monitor,B0003153,0,0
Q000360,cheap portable monitor,B0008643,0,0
Q000360,cheap portable monitor,B0005645,0,0
Q000360,cheap portable monitor,B0017566,0,0
Q000360,cheap portable monitor,B0013713,0,0
Q000360,cheap portable monitor,B0007844,0,0
Q000360,cheap portable monitor,B0013455,0,0
Q000360,cheap portable monitor,B0009669,0,0
Q000361,professional portable monitor,B0007287,1,1
Q000361,professional portable monitor,B0017208,0,0
Q000361,professional portable monitor,B0015080,0,0
Q000361,professional portable monitor,B0002114,2,1
Q000361,professional portable monitor,B0014649,0,0
Q000361,professional portable monitor,B0012962,0,0
Q000361,professional portable monitor,B0008613,0,0
Q000361,professional portable monitor,B0015036,0,0
Q000361,professional portable monitor,B0004703,0,0
Q000361,professional portable monitor,B0011222,0,0
Q000361,professional portable monitor,B0001281,0,0
Q000361,professional portable monitor,B0005765,0,0
Q000361,professional portable monitor,B0005937,0,0
Q000361,professional portable monitor,B0014725,0,0
Q000361,professional portable monitor,B0004427,0,0
Q000361,professional portable monitor,B0006837,0,0
Q000361,professional portable monitor,B0000064,0,0
Q000361,professional portable monitor,B0017366,0,0
Q000361,professional portable monitor,B0009157,2,1
Q000361,professional portable monitor,B0001839,2,1
Q000361,professional portable monitor,B0010447,1,1
Q000361,professional portable monitor,B0004000,0,0
Q000361,professional portable monitor,B0000288,0,0
Q000361,professional portable monitor,B0017758,0,0
Q000361,professional portable monitor,B0000556,0,0
Q000361,professional portable monitor,B0017457,2,1
Q000361,professional portable monitor,B0015503,0,0
Q000361,professional portable monitor,B0005211,1,1
Q000361,professional portable monitor,B0006105,0,0
Q000361,professional portable monitor,B0010697,0,0
Q000361,professional portable monitor,B0019906,0,0
Q000361,professional portable monitor,B0006792,0,0
Q000361,professional portable monitor,B0010400,0,0
Q000361,professional portable monitor,B0010832,1,1
Q000361,professional portable monitor,B0011919,0,0
Q000362,best portable monitor,B0008415,0,0
Q000362,best portable monitor,B0012624,0,0
Q000362,best portable monitor,B0009925,0,0
Q000362,best portable monitor,B0013070,0,0
Q000362,best portable monitor,B0012838,0,0
Q000362,best portable monitor,B0008814,0,0
Q000362,best portable monitor,B0011139,0,0
Q000362,best portable monitor,B0015993,0,0
Q000362,best portable monitor,B0001591,1,1
Q000362,best portable monitor,B0000925,0,0
Q000362,best portable monitor,B0000333,0,0
Q000362,best portable monitor,B0012044,0,0
Q000362,best portable monitor,B0004811,2,1
Q000362,best portable monitor,B0001272,0,0
Q000362,best portable monitor,B0011890,0,0
Q000362,best portable monitor,B0016268,1,1
Q000362,best portable monitor,B0015683,0,0
Q000362,best portable monitor,B0005329,0,0
Q000362,best portable monitor,B0016779,0,0
Q000362,best portable monitor,B0009853,0,0
Q000362,best portable monitor,B0015441,0,0
Q000362,best portable monitor,B0016130,0,0
Q000362,best portable monitor,B0015831,0,0
Q000362,best portable monitor,B0006735,0,0
Q000362,best portable monitor,B0013797,0,0
Q000362,best portable monitor,B0014526,0,0
Q000362,best portable monitor,B0018382,0,0
Q000362,best portable monitor,B0005523,0,0
Q000362,best portable monitor,B0017606,0,0
Q000362,best portable monitor,B0018588,0,0
Q000362,best portable monitor,B0009200,0,0
Q000362,best portable monitor,B0001275,0,0
Q000362,best portable monitor,B0013399,0,0
Q000362,best portable monitor,B0000760,0,0
Q000362,best portable monitor,B0010033,0,0
Q000362,best portable monitor,B0004071,0,0
Q000362,best portable monitor,B0010328,2,1
Q000362,best portable monitor,B0010094,0,0
Q000362,best portable monitor,B0018615,0,0
Q000363,cheap portable monitor,B0001843,0,0
Q000363,cheap portable monitor,B0007990,0,0
Q000363,cheap portable monitor,B0010802,0,0
Q000363,cheap portable monitor,B0014289,1,1
Q000363,cheap portable monitor,B0005620,0,0
Q000363,cheap portable monitor,B0002065,0,0
Q000363,cheap portable monitor,B0011306,2,1
Q000363,cheap portable monitor,B0011741,0,0
Q000363,cheap portable monitor,B0000463,0,0
Q000363,cheap portable monitor,B0006270,0,0
Q000363,cheap portable monitor,B0018915,0,0
Q000363,cheap portable monitor,B0018587,0,0
Q000363,cheap portable monitor,B0011454,0,0
Q000363,cheap portable monitor,B0004568,1,1
Q000363,cheap portable monitor,B0009903,2,1
Q000363,cheap portable monitor,B0003137,2,1
Q000363,cheap portable monitor,B0016971,0,0
Q000363,cheap portable monitor,B0006880,0,0
Q000363,cheap portable monitor,B0019072,0,0
Q000363,cheap portable monitor,B0008487,0,0
Q000363,cheap portable monitor,B0008650,1,1
Q000363,cheap portable monitor,B0005146,0,0
Q000363,cheap portable monitor,B0015901,0,0
Q000363,cheap portable monitor,B0001365,1,1
Q000363,cheap portable monitor,B0017044,0,0
Q000363,cheap portable monitor,B0000854,0,0
Q000363,cheap portable monitor,B0004194,0,0
Q000363,cheap portable monitor,B0003357,1,1
Q000363,cheap portable monitor,B0008961,0,0
Q000363,cheap portable monitor,B0015141,0,0
Q000363,cheap portable monitor,B0002156,0,0
Q000363,cheap portable monitor,B0017383,0,0
Q000364,professional portable monitor,B0018616,0,0
Q000364,professional portable monitor,B0019730,0,0
Q000364,professional portable monitor,B0000475,0,0
Q000364,professional portable monitor,B0010791,0,0
Q000364,professional portable monitor,B0007563,0,0
Q000364,professional portable monitor,B0018346,1,1
Q000364,professional portable monitor,B0009857,0,0
Q000364,professional portable monitor,B0002834,2,1
Q000364,professional portable monitor,B0019543,2,1
Q000364,professional portable monitor,B0013867,0,0
Q000364,professional portable monitor,B0014502,0,0
Q000364,professional portable monitor,B0003151,0,0
Q000364,professional portable monitor,B0012498,0,0
Q000364,professional portable monitor,B0011649,0,0
Q000364,professional portable monitor,B0003973,1,1
Q000364,professional portable monitor,B0000128,0,0
Q000364,professional portable monitor,B0016885,0,0
Q000364,professional portable monitor,B0000040,0,0
Q000364,professional portable monitor,B0007173,0,0
Q000364,professional portable monitor,B0012888,0,0
Q000364,professional portable monitor,B0016962,0,0
Q000364,professional portable monitor,B0005786,1,1
Q000364,professional portable monitor,B0002814,0,0
Q000364,professional portable monitor,B0010895,0,0
Q000364,professional portable monitor,B0011416,1,1
Q000364,professional portable monitor,B0006938,2,1
Q000364,professional portable monitor,B0006639,1,1
Q000364,professional portable monitor,B0015240,2,1
Q000364,professional portable monitor,B0012616,0,0
Q000364,professional portable monitor,B0014948,0,0
Q000364,professional portable monitor,B0005691,0,0
Q000364,professional portable monitor,B0014506,0,0
Q000364,professional portable monitor,B0019003,0,0
Q000364,professional portable monitor,B0016777,0,0
Q000364,professional portable monitor,B0019037,0,0
Q000364,professional portable monitor,B0002630,0,0
Q000364,professional portable monitor,B0012342,0,0
Q000364,professional portable monitor,B0011088,0,0
Q000364,professional portable monitor,B0000443,0,0
Q000364,professional portable monitor,B0000333,0,0
Q000365,best portable monitor,B0008038,0,0
Q000365,best portable monitor,B0019418,0,0
Q000365,best portable monitor,B0008171,0,0
Q000365,best portable monitor,B0001561,2,1
Q000365,best portable monitor,B0006776,0,0
Q000365,best portable monitor,B0005092,0,0
Q000365,best portable monitor,B0007827,0,0
Q000365,best portable monitor,B0004508,0,0
Q000365,best portable monitor,B0009942,0,0
Q000365,best portable monitor,B0006996,0,0
Q000365,best portable monitor,B0010658,1,1
Q000365,best portable monitor,B0019090,0,0
Q000365,best portable monitor,B0008255,0,0
Q000365,best portable monitor,B0004808,0,0
Q000365,best portable monitor,B0019046,2,1
Q000365,best portable monitor,B0011558,0,0
Q000365,best portable monitor,B0014368,0,0
Q000365,best portable monitor,B0005818,0,0
Q000365,best portable monitor,B0005459,0,0
Q000365,best portable monitor,B0009755,0,0
Q000365,best portable monitor,B0001672,0,0
Q000365,best portable monitor,B0011306,2,1
Q000365,best portable monitor,B0015589,0,0
Q000365,best portable monitor,B0009777,0,0
Q000365,best portable monitor,B0016465,0,0
Q000365,best portable monitor,B0017738,0,0
Q000365,best portable monitor,B0019300,1,1
Q000365,best portable monitor,B0013402,0,0
Q000365,best portable monitor,B0013559,0,0
Q000365,best portable monitor,B0008004,0,0
Q000366,cheap portable monitor,B0007505,0,0
Q000366,cheap portable monitor,B0006859,0,0
Q000366,cheap portable monitor,B0013985,0,0
Q000366,cheap portable monitor,B0009050,0,0
Q000366,cheap portable monitor,B0018268,0,0
Q000366,cheap portable monitor,B0010966,0,0
Q000366,cheap portable monitor,B0017223,0,0
Q000366,cheap portable monitor,B0000813,0,0
Q000366,cheap portable monitor,B0006564,0,0
Q000366,cheap portable monitor,B0016797,0,0
Q000366,cheap portable monitor,B0018899,0,0
Q000366,cheap portable monitor,B0009997,0,0
Q000366,cheap portable monitor,B0000585,0,0
Q000366,cheap portable monitor,B0016520,0,0
Q000366,cheap portable monitor,B0011503,2,1
Q000366,cheap portable monitor,B0018796,0,0
Q000366,cheap portable monitor,B0007609,0,0
Q000366,cheap portable monitor,B0000488,0,0
Q000366,cheap portable monitor,B0004765,0,0
Q000366,cheap portable monitor,B0013391,0,0
Q000366,cheap portable monitor,B0009882,2,1
Q000366,cheap portable monitor,B0005241,0,0
Q000366,cheap portable monitor,B0011028,0,0
Q000366,cheap portable monitor,B0013105,0,0
Q000366,cheap portable monitor,B0002039,0,0
Q000366,cheap portable monitor,B0019530,0,0
Q000366,cheap portable monitor,B0003477,0,0
Q000366,cheap portable monitor,B0009821,0,0
Q000366,cheap portable monitor,B0010521,0,0
Q000366,cheap portable monitor,B0018203,0,0
Q000366,cheap portable monitor,B0015495,0,0
Q000366,cheap portable monitor,B0007407,0,0
Q000366,cheap portable monitor,B0008266,0,0
Q000366,cheap portable monitor,B0019830,0,0
Q000366,cheap portable monitor,B0011671,0,0
Q000366,cheap portable monitor,B0003622,0,0
Q000367,professional portable monitor,B0014379,2,1
Q000367,professional portable monitor,B0012998,0,0
Q000367,professional portable monitor,B0002385,0,0
Q000367,professional portable monitor,B0017519,0,0
Q000367,professional portable monitor,B0001780,0,0
Q000367,professional portable monitor,B0009378,0,0
Q000367,professional portable monitor,B0003768,1,1
Q000367,professional portable monitor,B0016879,0,0
Q000367,professional portable monitor,B0015748,1,1
Q000367,professional portable monitor,B0017495,0,0
Q000367,professional portable monitor,B0009621,0,0
Q000367,professional portable monitor,B0000796,0,0
Q000367,professional portable monitor,B0019093,1,1
Q000367,professional portable monitor,B0001177,0,0
Q000367,professional portable monitor,B0005644,0,0
Q000367,professional portable monitor,B0005022,1,1
Q000367,professional portable monitor,B0017292,0,0
Q000367,professional portable monitor,B0018967,1,1
Q000367,professional portable monitor,B0010468,2,1
Q000367,professional portable monitor,B0003578,0,0
Q000367,professional portable monitor,B0008819,0,0
Q000367,professional portable monitor,B0003908,1,1
Q000367,professional portable monitor,B0001473,1,1
Q000367,professional portable monitor,B0008325,2,1
Q000367,professional portable monitor,B0000166,0,0
Q000367,professional portable monitor,B0009350,0,0
Q000367,professional portable monitor,B0017293,0,0
Q000367,professional portable monitor,B0012536,1,1
Q000367,professional portable monitor,B0004320,1,1
Q000367,professional portable monitor,B0000976,0,0
Q000367,professional portable monitor,B0004615,0,0
Q000367,professional portable monitor,B0003596,0,0
Q000367,professional portable monitor,B0000072,2,1
Q000367,professional portable monitor,B0013633,0,0
Q000367,professional portable monitor,B0006386,0,0
Q000367,professional portable monitor,B0016128,0,0
Q000367,professional portable monitor,B0003363,0,0
Q000367,professional portable monitor,B0016047,0,0
Q000367,professional portable monitor,B0013264,0,0
Q000368,best portable monitor,B0004775,0,0
Q000368,best portable monitor,B0014225,0,0
Q000368,best portable monitor,B0016234,0,0
Q000368,best portable monitor,B0005847,0,0
Q000368,best portable monitor,B0002415,0,0
Q000368,best portable monitor,B0006878,0,0
Q000368,best portable monitor,B0012334,0,0
Q000368,best portable monitor,B0007881,2,1
Q000368,best portable monitor,B0017739,0,0
Q000368,best portable monitor,B0013975,0,0
Q000368,best portable monitor,B0004574,0,0
Q000368,best portable monitor,B0012912,2,1
Q000368,best portable monitor,B0018726,0,0
Q000368,best portable monitor,B0002604,0,0
Q000368,best portable monitor,B0018655,0,0
Q000368,best portable monitor,B0011698,0,0
Q000368,best portable monitor,B0015829,1,1
Q000368,best portable monitor,B0017345,0,0
Q000368,best portable monitor,B0000902,0,0
Q000368,best portable monitor,B0003915,0,0
Q000368,best portable monitor,B0017695,0,0
Q000368,best portable monitor,B0006333,0,0
Q000368,best portable monitor,B0008565,0,0
Q000368,best portable monitor,B0015307,0,0
Q000368,best portable monitor,B0013307,0,0
Q000368,best portable monitor,B0012931,0,0
Q000368,best portable monitor,B0014461,0,0
Q000368,best portable monitor,B0008686,0,0
Q000368,best portable monitor,B0001708,0,0
Q000368,best portable monitor,B0015125,0,0
Q000368,best portable monitor,B0014723,0,0
Q000368,best portable monitor,B0016406,0,0
Q000368,best portable monitor,B0002343,0,0
Q000368,best portable monitor,B0002992,0,0
Q000368,best portable monitor,B0004035,0,0
Q000368,best portable monitor,B0001007,0,0
Q000368,best portable monitor,B0015234,0,0
Q000368,best portable monitor,B0005414,0,0
Q000368,best portable monitor,B0013586,0,0
Q000368,best portable monitor,B0006255,0,0
Q000368,best portable monitor,B0005216,0,0
Q000368,best portable monitor,B0006014,0,0
Q000368,best portable monitor,B0011330,0,0
Q000368,best portable monitor,B0008419,0,0
Q000368,best portable monitor,B0019718,0,0
Q000368,best portable monitor,B0008915,0,0
Q000368,best portable monitor,B0011409,0,0
Q000368,best portable monitor,B0001362,0,0
Q000368,best portable monitor,B0006474,0,0
Q000369,cheap portable monitor,B0005162,0,0
Q000369,cheap portable monitor,B0018714,0,0
Q000369,cheap portable monitor,B0004554,2,1
Q000369,cheap portable monitor,B0005997,0,0
Q000369,cheap portable monitor,B0012065,0,0
Q000369,cheap portable monitor,B0016711,0,0
Q000369,cheap portable monitor,B0016303,0,0
Q000369,cheap portable monitor,B0007994,0,0
Q000369,cheap portable monitor,B0011025,0,0
Q000369,cheap portable monitor,B0005764,0,0
Q000369,cheap portable monitor,B0001062,0,0
Q000369,cheap portable monitor,B0017643,0,0
Q000369,cheap portable monitor,B0019957,0,0
Q000369,cheap portable monitor,B0001138,0,0
Q000369,cheap portable monitor,B0007477,0,0
Q000369,cheap portable monitor,B0015113,0,0
Q000369,cheap portable monitor,B0009150,0,0
Q000369,cheap portable monitor,B0017210,0,0
Q000369,cheap portable monitor,B0003113,0,0
Q000369,cheap portable monitor,B0013019,0,0
Q000369,cheap portable monitor,B0017472,0,0
Q000369,cheap portable monitor,B0010981,2,1
Q000369,cheap portable monitor,B0008295,0,0
Q000369,cheap portable monitor,B0007191,0,0
Q000369,cheap portable monitor,B0001239,0,0
Q000369,cheap portable monitor,B0017397,0,0
Q000369,cheap portable monitor,B0011680,0,0
Q000369,cheap portable monitor,B0015298,0,0
Q000369,cheap portable monitor,B0012636,0,0
Q000369,cheap portable monitor,B0012659,1,1
Q000369,cheap portable monitor,B0008374,0,0
Q000369,cheap portable monitor,B0019100,0,0
Q000369,cheap portable monitor,B0007241,0,0
Q000369,cheap portable monitor,B0019750,0,0
Q000369,cheap portable monitor,B0003686,0,0
Q000369,cheap portable monitor,B0015887,0,0
Q000369,cheap portable monitor,B0018522,0,0
Q000369,cheap portable monitor,B0005149,0,0
Q000369,cheap portable monitor,B0016227,0,0
Q000369,cheap portable monitor,B0012417,0,0
Q000369,cheap portable monitor,B0006483,0,0
Q000370,professional portable monitor,B0009486,0,0
Q000370,professional portable monitor,B0010345,0,0
Q000370,professional portable monitor,B0007187,0,0
Q000370,professional portable monitor,B0014600,1,1
Q000370,professional portable monitor,B0019537,1,1
Q000370,professional portable monitor,B0006856,0,0
Q000370,professional portable monitor,B0004950,1,1
Q000370,professional portable monitor,B0015442,0,0
Q000370,professional portable monitor,B0003977,0,0
Q000370,professional portable monitor,B0018960,0,0
Q000370,professional portable monitor,B0012655,0,0
Q000370,professional portable monitor,B0015993,0,0
Q000370,professional portable monitor,B0004192,0,0
Q000370,professional portable monitor,B0013906,0,0
Q000370,professional portable monitor,B0005365,0,0
Q000370,professional portable monitor,B0019973,0,0
Q000370,professional portable monitor,B0016217,0,0
Q000370,professional portable monitor,B0014715,0,0
Q000370,professional portable monitor,B0015495,0,0
Q000370,professional portable monitor,B0011670,0,0
Q000370,professional portable monitor,B0000445,1,1
Q000370,professional portable monitor,B0009022,0,0
Q000370,professional portable monitor,B0012559,0,0
Q000370,professional portable monitor,B0014107,0,0
Q000370,professional portable monitor,B0014137,0,0
Q000370,professional portable monitor,B0019118,0,0
Q000370,professional portable monitor,B0018448,0,0
Q000370,professional portable monitor,B0009579,0,0
Q000370,professional portable monitor,B0010957,0,0
Q000370,professional portable monitor,B0002063,0,0
Q000370,professional portable monitor,B0015374,0,0
Q000370,professional portable monitor,B0010699,0,0
Q000370,professional portable monitor,B0012134,0,0
Q000370,professional portable monitor,B0000314,0,0
Q000370,professional portable monitor,B0019453,1,1
Q000370,professional portable monitor,B0007206,0,0
Q000370,professional portable monitor,B0010926,0,0
Q000370,professional portable monitor,B0012795,0,0
Q000370,professional portable monitor,B0001824,0,0
Q000370,professional portable monitor,B0000779,0,0
Q000370,professional portable monitor,B0006361,2,1
Q000370,professional portable monitor,B0006825,0,0
Q000370,professional portable monitor,B0001882,0,0
Q000370,professional portable monitor,B0016820,0,0
Q000371,best portable monitor,B0015263,2,1
Q000371,best portable monitor,B0005241,0,0
Q000371,best portable monitor,B0019152,0,0
Q000371,best portable monitor,B0001041,0,0
Q000371,best portable monitor,B0019333,0,0
Q000371,best portable monitor,B0006572,0,0
Q000371,best portable monitor,B0016152,0,0
Q000371,best portable monitor,B0004936,0,0
Q000371,best portable monitor,B0016496,0,0
Q000371,best portable monitor,B0015413,0,0
Q000371,best portable monitor,B0013451,0,0
Q000371,best portable monitor,B0010308,0,0
Q000371,best portable monitor,B0001628,0,0
Q000371,best portable monitor,B0007337,1,1
Q000371,best portable monitor,B0016584,0,0
Q000371,best portable monitor,B0017555,0,0
Q000371,best portable monitor,B0007037,0,0
Q000371,best portable monitor,B0002365,0,0
Q000371,best portable monitor,B0011894,0,0
Q000371,best portable monitor,B0011242,0,0
Q000371,best portable monitor,B0004208,0,0
Q000371,best portable monitor,B0006651,0,0
Q000371,best portable monitor,B0005290,2,1
Q000371,best portable monitor,B0017913,0,0
Q000371,best portable monitor,B0007134,1,1
Q000371,best portable monitor,B0017325,0,0
Q000371,best portable monitor,B0008600,0,0
Q000371,best portable monitor,B0019118,0,0
Q000371,best portable monitor,B0006202,1,1
Q000371,best portable monitor,B0011000,0,0
Q000371,best portable monitor,B0004565,0,0
Q000371,best portable monitor,B0010708,0,0
Q000371,best portable monitor,B0008541,0,0
Q000371,best portable monitor,B0000687,0,0
Q000371,best portable monitor,B0008913,0,0
Q000371,best portable monitor,B0000622,0,0
Q000371,best portable monitor,B0005000,0,0
Q000371,best portable monitor,B0007445,0,0
Q000371,best portable monitor,B0012945,0,0
Q000371,best portable monitor,B0016174,0,0
Q000371,best portable monitor,B0004784,0,0
Q000371,best portable monitor,B0003590,0,0
Q000371,best portable monitor,B0012452,0,0
Q000371,best portable monitor,B0012656,0,0
Q000371,best portable monitor,B0015344,0,0
Q000371,best portable monitor,B0007963,0,0
Q000371,best portable monitor,B0011389,0,0
Q000371,best portable monitor,B0003993,0,0
Q000371,best portable monitor,B0000356,0,0
Q000372,cheap portable monitor,B0003118,0,0
Q000372,cheap portable monitor,B0004517,1,1
Q000372,cheap portable monitor,B0010699,0,0
Q000372,cheap portable monitor,B0001958,0,0
Q000372,cheap portable monitor,B0011306,2,1
Q000372,cheap portable monitor,B0009780,1,1
